URL,Header,Content,Read More Link,Page Tags,Label
https://www.allsides.com/news/2023-08-14-1509/sports-star-blind-side-says-white-family-faked-his-adoption-profit,Star of ‘The Blind Side’ Says White Family Faked His Adoption for Profit," Michael Oher, the former NFL star whose story was famously dramatized in the Oscar-winning film The Blind Side, revealed in a Tennessee court filing Monday that the film’s central premise—his adoption by the white, wealthy Tuohy family—was actually a big lie. Instead, Oher alleges that Sean and Leigh Anne Tuohy, the parents who invited him to live with them for his senior year of high school, tricked him into signing a document that made them his conservators under the guise of adoption. Oher said he signed the document less than... November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023 Discuss & Debate race and racism Relationships First Conversation Discover hundreds more upcoming events",https://www.thedailybeast.com/the-blind-side-star-michael-oher-says-white-family-faked-his-adoption-for-profit?ref=home%3Fref%3Dhome,"Sports, Football, Race And Racism, Courts",Left
https://www.allsides.com/news/2023-07-31-0931/race-and-racism-civil-rights-showdown-nobody-remembers,The Civil-Rights Showdown Nobody Remembers," When the Supreme Court handed down its decision in Brown v. Board of Education, on May 17, 1954, it was big news. The Times gave the story banner headlines and ten pages of coverage. The case had been before the Justices since 1952, and it was common knowledge that a decision had been in the works. Many people probably anticipated the outcome, although maybe not that the opinion would be unanimous. Everyone, though, had the same question: Now what?  There is a reason for all the Hogwarts-like trappings that surround the Supreme Court—the... November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate race and racism Relationships First Conversation Discover hundreds more upcoming events",https://www.newyorker.com/magazine/2023/08/07/the-civil-rights-showdown-nobody-remembers?irclickid=zjMSK-xrqxyPUdOTffz%3AQSDvUkFwaNWZwwEXWw0&irgwc=1&source=affiliate_impactpmx_12f6tote_desktop_TakeAds%20Networks&utm_source=impact-affiliate&utm_medium=123201&utm_campaign=impact&utm_content=Online%20Tracking%20Link&utm_brand=tny,"Race And Racism, Segregation, Schools, History, Education, Supreme Court",Left
https://www.allsides.com/news/2023-07-25-0927/race-and-racism-are-tech-companies-liable-buffalo-s-racist-massacre-families,Are Tech Companies Liable for Buffalo’s Racist Massacre? Families Say Yes.," How much responsibility do tech companies have for the radicalization of Payton Gendron, the gunman whose racist assault on a supermarket in Buffalo last year left 10 people dead, all of them Black? That is the overriding question in two new lawsuits, the latest attempts to hold social media companies responsible when people steeped in violent ideologies they found online open fire. The suits were filed by lawyers for families of victims in Buffalo, who say that the companies introduced Gendron to racist ideas, and that their algorithms direct videos to... November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate race and racism Relationships First Conversation Discover hundreds more upcoming events",https://www.nytimes.com/2023/07/25/nyregion/are-tech-companies-liable-for-buffalos-racist-massacre-families-say-yes.html,"Race And Racism, Free Speech, Social Media, Violence In America, Buffalo Shooting",Left
https://www.allsides.com/news/2023-11-13-1550/religion-and-faith-there-s-another-christian-movement-s-changing-our-politics,There’s another Christian movement that’s changing our politics. It has nothing to do with whiteness or nationalism," Just days before he would lead an unprecedented strike against the Big Three automakers, Shawn Fain, the president of the United Auto Workers, did something extraordinary. Fain, a middle-aged, bespectacled man who could pass for a high school science teacher, was warning auto workers they would probably have to strike, citing resistance by automaker CEOs whose companies he said made “a quarter of a trillion dollars” in profits while they “nickel and dime our members every day.” He then paused before saying, “Now I’m going to get personal.” Fain started... November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.cnn.com/2023/11/13/us/social-gospel-movement-uaw-strike-blake-cec,"Religion And Faith, Christianity, United Auto Workers",Left
https://www.allsides.com/news/2023-10-18-1532/middle-east-muslim-and-arab-communities-worried-hate-crimes-are-only-going-get,Muslim And Arab Communities Worried Hate Crimes Are Only Going To Get Worse," Thousands of people showed up at Monday’s funeral for Wadea Al-Fayoume, the 6-year-old Palestinian American boy stabbed to death by a neighbor in an apparent anti-Muslim hate crime. Inside, the mosque was packed, and hundreds more mourners spilled outside of the prayer room and onto the streets. Men, women, children and elected officials were among those who attended. Nearby, students at Universal School, an Islamic private school, went into soft lockdown. The school shares a parking lot with the Mosque Foundation, the site of Wadea’s funeral. School administrators had been... November 16th, 2023 November 15th, 2023 November 13th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.huffpost.com/entry/arabs-muslims-petrified-hate-crime_n_65302544e4b0da897ab67555,"Middle East, Hate Crimes, Islamophobia, Religion And Faith, Arab Americans, Israel Hamas Violence",Left
https://www.allsides.com/news/2023-10-13-1154/world-japan-seeks-revoke-unification-churchs-legal-status-after-abe-killing,Japan seeks to revoke the Unification Church's legal status after Abe killing," Japan's government has asked a court to revoke the legal status of the Japanese branch of the Unification Church. It's a rare move by a government whose ruling party has long had ties with both the church and other religious groups. It might not have happened if not for the bizarre murder of Japan's ex-Prime Minister Shinzo Abe last year. Japan's Education Minister announced the government's long-expected decision Thursday following an official investigation. November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.npr.org/2023/10/13/1205691881/japan-unification-church-legal-status-shinzo-abe,"World, Religion And Faith, Japan, Shinzo Abe",Left
https://www.allsides.com/news/2023-10-06-1534/religion-and-faith-worlds-departure-organized-religion,The world's departure from organized religion," There's a global, fast-growing population of people without a religion. That's according to a new AP-NORC Poll. Why it matters: Religion has long been a powerful force in society, touching politics, art and daily life. The rise of nonbelievers and people with no religious affiliation is diminishing its influence. By the numbers: 3 in 10 U.S. adults said they had no religious affiliation. About half of them identify as atheist or agnostic, and the other half say their religion is ""nothing in particular."" The shift away from religion is even... November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.axios.com/2023/10/06/organized-religion-decline-agnostic-atheist-nonreligious,"Religion And Faith, Atheist, World",Left
https://www.allsides.com/news/2023-08-28-1125/religion-and-faith-pope-says-backward-us-conservatives-have-replaced-faith,Pope says ‘backward’ U.S. conservatives have replaced faith with ideology," Pope Francis has blasted the “backwardness” of some conservatives in the U.S. Catholic Church, saying they have replaced faith with ideology and that a correct understanding of Catholic doctrine allows for change over time. Francis’ comments were an acknowledgment of the divisions in the U.S. Catholic Church, which has been split between progressives and conservatives who long found support in the doctrinaire papacies of St. John Paul II and Benedict XVI, particularly on issues of abortion and same-sex marriage. Many conservatives have blasted Francis’ emphasis instead on social justice issues... November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://apnews.com/article/pope-francis-vatican-conservatives-abortion-us-bbfc346c117bd9ae68a1963478bea6b3,"Religion And Faith, Pope Francis, World, Catholic Church, Christianity, Conservatives",Left
https://www.allsides.com/news/2023-07-17-1222/world-what-it-means-iran-s-morality-police-are-back,What it means: Iran’s morality police are back," Iran’s morality police will resume patrolling the streets again with a new campaign to enforce hijab rules, 10 months after they had largely pulled back over mass protests sparked by the death of 22-year-old Mahsa Amini in the police’s custody. Many women had stopped wearing the hijab in defiance, but on Sunday, the regime’s officials announced that anyone who insisted on “breaking social norms and wear[ing] clothes that are out of the norm” will be confronted “legally.” After months of rarely being seen, morality police forces were once again spotted patrolling the... November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.semafor.com/article/07/17/2023/irans-morality-police-are-back,"World, Iran, Women's Issues, Religion And Faith, Islam",Left
https://www.allsides.com/news/2023-07-14-1558/media-industry-tucker-carlson-turns-christian-presidential-forum-putin-showcase,Tucker Carlson Turns a Christian Presidential Forum Into a Putin Showcase," Bob Vander Plaats, the conservative evangelical kingmaker in Iowa politics, now knows what happens when you turn over your Republican presidential showcase to Tucker Carlson. Jesus is out. Vladimir V. Putin is in. Mr. Carlson was given the task of interviewing six Republican presidential hopefuls at the Family Leadership conference in Des Moines on Friday. Consequently, Russia’s invasion of Ukraine became the dominant issue of debate, on a day when Gov. Kim Reynolds of Iowa used the event to sign a near-total abortion ban into law. In the hands of... November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.nytimes.com/2023/07/14/us/politics/republicans-iowa-tucker-carlson-ukraine.html,"Media Industry, 2024 Presidential Election, Vladimir Putin, Tucker Carlson, Religion And Faith",Left
https://www.allsides.com/news/2023-07-14-1436/donald-trump-donald-trump-may-have-evangelical-problem-iowa,Donald Trump may have an evangelical problem in Iowa," If there’s a glimmer of hope for Ron DeSantis and the rest of the Republican field hoping to defeat Donald Trump, it was in a focus group of evangelical voters in Iowa on Thursday night. Trump, much of the group argued, did positive things during his presidency — and they agreed with him on many points. But, save for a few participants, they weren’t thrilled with him taking office again: Some said it was time to make way for a new face, while others cited his drama, his baggage, and... November 14th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.semafor.com/article/07/14/2023/donald-trump-may-have-an-evangelical-problem-in-iowa,"Donald Trump, 2024 Presidential Election, Religion And Faith, Evangelicals",Left
https://www.allsides.com/news/2023-07-14-0538/religion-and-faith-church-england-votes-bring-back-defrocking-punishment-clergy,Church of England votes to bring back ‘defrocking’ as punishment for clergy," Clergy who are guilty of serious misconduct may be stripped of their holy orders after the Church of England’s ruling body voted to reinstate “defrocking”. All priests, from newly ordained curates to the archbishop of Canterbury, could be defrocked under new disciplinary measures backed by the General Synod, which is meeting in York. The power to defrock clergy was abolished more than 20 years ago. At present, the harshest punishment available to church authorities is to impose a lifetime ban on a priest being able to officiate. But their status... November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.theguardian.com/world/2023/jul/10/church-of-england-votes-to-bring-back-defrocking-as-punishment-for-clergy,"Religion And Faith, Church Of England, Christian, Defrocking",Left
https://www.allsides.com/news/2023-07-19-0856/polarization-5-myths-about-politics-busted-data,"5 myths about politics, busted by data"," Politics is full of false stereotypes. Journalists (myself included) often toss out generalizations — “Republicans are the rural party!” or “Democrats now win White college graduates!” — in an attempt to make some broader point. In their haste, they paint cartoonish or inaccurate portraits of voters from both parties. Thankfully, the Pew Research Center recently released data that might help. Its validated voter survey, which uses official state records to check whether respondents really voted, dispels five common political misconceptions: November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate polarization Relationships First Conversation Discover hundreds more upcoming events",https://www.washingtonpost.com/opinions/2023/07/17/political-myths-pew-research-center/,"Polarization, Politics, Public Opinion, Polls, Religion And Faith, Republican Party, Democratic Party",Left
https://www.allsides.com/news/2023-06-30-0821/supreme-court-supreme-court-limits-lgbtq-protections-ruling-favor-christian-web, Supreme Court limits LGBTQ protections with ruling in favor of Christian web designer," The Supreme Court Friday ruled in favor of a Christian web designer in Colorado who refuses to create websites to celebrate same-sex weddings out of religious objections. The 6-3 decision was penned by Justice Neil Gorsuch and joined by Chief Justice John Roberts and Justices Samuel Alito, Amy Coney Barrett, Brett Kavanaugh and Clarence Thomas. Justice Sonia Sotomayor penned a dissent joined by her liberal colleagues Justices Elena Kagan and Ketanji Brown Jackson. The court’s decision represents a devastating blow to LGBTQ protections, which have in recent years been bolstered... November 13th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.cnn.com/2023/06/30/politics/supreme-court-303-creative-lgbtq-rights-colorado/index.html,"Supreme Court, 1st Amendment, Free Speech, LGBTQ Issues, Religion And Faith",Left
https://www.allsides.com/news/2023-06-29-1038/supreme-court-supreme-court-rules-christian-mail-carrier-who-refused-work,Supreme Court rules for Christian mail carrier who refused to work Sundays," The Supreme Court on Thursday made it easier for employees to seek religious accommodations in a case involving a lawsuit brought by an evangelical Christian mail carrier who asked not to work on Sundays. The case involved a claim brought by a Pennsylvania man, Gerald Groff, who says the U.S. Postal Service could have granted his request that he be spared Sunday shifts based on his religious belief that it is a day of worship and rest. His case will now return to lower courts for further litigation. November 13th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.nbcnews.com/politics/supreme-court/supreme-court-rules-christian-postal-worker-refused-work-sundays-rcna84868,"Supreme Court, Labor, Religion And Faith, Christianity, USPS",Left
https://www.allsides.com/news/2023-06-26-1255/donald-trump-trump-still-isn-t-backing-national-abortion-ban-and-evangelicals,Trump still isn’t backing a national abortion ban — and evangelicals don’t care," On Saturday night, Donald Trump told religious conservatives that he saw “a vital role for the federal government in protecting unborn life.” He didn’t get more specific — and he didn’t face much pressure to do so, at an event celebrating one year since Trump’s Supreme Court appointees overturned Roe v. Wade. Trump joined 10 other Republican presidential candidates at the Faith & Freedom Coalition’s annual “Road to the Majority” conference, where some activists and lawmakers urged the party to embrace a ban on abortion after 15 weeks. He... November 14th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.semafor.com/article/06/26/2023/trump-still-isnt-backing-a-national-abortion-ban-and-evangelicals-dont-care,"Donald Trump, Abortion, Religion And Faith, Evangelicals",Left
https://www.allsides.com/news/2023-11-07-1519/taxes-yellen-defends-irs-says-republican-proposed-cuts-would-be-damaging,"Yellen defends IRS, says Republican-proposed cuts would be ‘damaging’ "," Treasury Secretary Janet Yellen defended the Internal Revenue Service in a speech Tuesday against repeated threats from Republicans to cut the agency’s funding. “Playing politics with IRS funding is unacceptable. Cutting it would be damaging and irresponsible,” Yellen said. The IRS was allocated an influx of $80 billion by the Democrats’ Inflation Reduction Act, which passed last year. The funds are intended to help crack down on tax cheats and improve taxpayer service. But the funding has become politically controversial. Most recently, House Republicans voted to rescind $14.3 billion from... November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023",https://www.cnn.com/2023/11/07/politics/republican-proposed-irs-cuts-yellen/index.html,"Taxes, Janet Yellen, IRS, Federal Spending",Left
https://www.allsides.com/news/2023-09-22-1211/2024-presidential-election-nikki-haley-unveils-economic-proposal-while-slamming,Nikki Haley unveils economic proposal while slamming both parties over government spending," Republican presidential candidate Nikki Haley on Friday unveiled her economic proposal – which includes cutting middle-class taxes, tackling inflation and reducing federal government control – while calling out both Democrats and Republicans over what she referred to as “reckless” federal spending. “Joe Biden is proving that reckless spending is the road to socialism. But he’s not the only culprit. Joe Biden, Donald Trump and Barack Obama added more to our national debt than the previous 42 presidents combined. They tripled the debt from $10 trillion to $33 trillion,” Haley, who served under... November 13th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 15th, 2023 Discuss & Debate economy and jobs Introduction to Dialogue Across Differences Discover hundreds more upcoming events",https://www.cnn.com/2023/09/22/politics/nikki-haley-economic-proposal/index.html,"2024 Presidential Election, Nikki Haley, Economy And Jobs, Taxes, Government Shutdown, Federal Budget",Left
https://www.allsides.com/news/2023-09-19-0910/taxes-witness-testimony-disputes-irs-whistleblower-allegations-hunter-biden,Witness testimony disputes IRS whistleblower allegations in Hunter Biden probe as Republicans begin impeachment inquiry," New testimony from a number of FBI and Internal Revenue Service officials casts doubt on key claims from an IRS whistleblower who alleges there was political interference in the federal criminal investigation of Hunter Biden’s taxes. According to transcripts provided to CNN, several FBI and IRS officials brought in for closed-door testimony by House Republicans in recent days said they don’t remember US Attorney David Weiss saying that he lacked the authority to decide whether to bring charges against the president’s son, or that Weiss said he had been denied a request... November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023",https://www.cnn.com/2023/09/19/politics/witness-testimony-disputes-irs-whistleblower-hunter-biden/index.html,"Taxes, IRS, Hunter Biden, Politics",Left
https://www.allsides.com/news/2023-08-03-1048/2024-presidential-election-cornel-west-owes-more-half-million-unpaid-taxes,Cornel West Owes More Than Half a Million in Unpaid Taxes," Veteran Ivy League professor and bestselling author Dr. Cornel West has long advocated for taxing the rich to provide more services to America’s lower classes. But the academic-turned-Green Party presidential candidate isn’t living up to those standards in his own life—as public records from New Jersey and California show, West owes the IRS hundreds of thousands of dollars in back taxes. West’s lament of the concentration of wealth among the nation’s elite and his support for fiscal policies that would funnel funds down the social scale have been an enduring... November 13th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023",https://www.thedailybeast.com/cornel-west-owes-more-than-half-a-million-in-unpaid-taxes?ref=home%3Fref%3Dhome,"2024 Presidential Election, Cornel West, Democratic Party, Progressives, Taxes",Left
https://www.allsides.com/news/2023-07-26-0634/justice-hunter-biden-expected-plead-guilty-criminal-tax-case,Hunter Biden expected to plead guilty in criminal tax case," Hunter Biden, the troubled second son of the president, is expected to plead guilty to two misdemeanor counts of failing to pay his taxes at the federal courthouse in Delaware on Wednesday morning.  It is the first time the Justice Department, which falls under the executive branch, has brought charges against the child of a sitting president.  Hunter Biden arrived at the courthouse just after 9 a.m. He is expected to follow the terms of the plea agreement he reached last month with U.S. Attorney David Weiss, who was appointed... November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023",https://www.nbcnews.com/politics/justice-department/hunter-biden-expected-plead-guilty-criminal-tax-case-rcna96232,"Justice, Hunter Biden, Taxes, Criminal Justice, Politics",Left
https://www.allsides.com/news/2023-07-14-1415/taxes-long-awaited-18-billion-property-tax-cut-deal-heads-gov-greg-abbott,Long-awaited $18 billion property tax-cut deal heads to Gov. Greg Abbott," A landmark $18 billion tax cut for property owners in the state is headed to Gov. Greg Abbott’s desk late Thursday, ending a monthslong stalemate among the state’s top Republicans with a deal that drew near-unanimous support from legislators. Both chambers adjourned sine die Thursday evening, ending the second special session Abbott had called this summer to hammer out an agreement on property tax relief. “We knew … the most contentious issue that we faced was how to return these dollars to the taxpayers,” House Speaker Dade Phelan told House members after they approved the... November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023",https://www.texastribune.org/2023/07/13/texas-legislature-property-tax-cuts/,"Taxes, Property Taxes, Greg Abbott",Left
https://www.allsides.com/news/2023-07-03-0832/taxes-states-have-been-tax-cutting-spree-revenues-are-now-weakening,"States have been on a tax-cutting spree, but revenues are now weakening"," Fueled by surging revenues, states have been slashing taxes for individuals and businesses for the past three years. But the party is expected to come to an end in the coming fiscal year, which started on Saturday in 46 states. Revenue is projected to decline by 0.7% in fiscal 2024, based on forecasts used in governors’ budgets, after an estimated 0.3% dip this fiscal year, according to a recently released National Association of State Budget Officers survey. This reversal comes after double-digit percentage increases for the prior two fiscal years. It reflects... November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023",https://www.cnn.com/2023/07/03/politics/state-tax-cuts-revenue/index.html,"Taxes, Federal State And Tribal Powers, State Governments, Tax Cuts",Left
https://www.allsides.com/news/2023-06-20-0647/justice-hunter-biden-will-plead-guilty-three-federal-charges-plea-deal-court,"Hunter Biden will plead guilty to three federal charges in plea deal, court filing shows – live updates"," Hunter Biden, the son of Joe Biden, will plead guilty to three federal crimes on Tuesday, according to Justice Department. Biden is pleading guilty to two counts of wilful failure to pay income tax and a separate federal firearm offense, reports Reuters. This story is breaking. Follow the blog for more updates. It promises to be another very busy week in American political news and we’ll bring you all the developments as they happen. November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023",https://www.theguardian.com/us-news/live/2023/jun/20/hunter-biden-will-plead-guilty-to-three-federal-charges-court-filing-shows-live-updates,"Justice, Hunter Biden, Taxes",Left
https://www.allsides.com/news/2023-06-14-0628/banking-and-finance-after-brinkmanship-over-debt-house-gop-tees-potentially-1,"After Brinkmanship Over Debt, House GOP Tees Up Potentially $1 Trillion In Tax Cuts"," Less than two weeks after the end of the debt limit fight that Republicans said they started because they worried about government red ink, House Republicans moved a step closer to possibly adding as much as a trillion dollars more in debt through tax cuts. The tax-writing House Ways and Means Committee late Tuesday approved a trio of bills that would extend or expand parts of the Trump tax cuts from 2017 and take back green energy tax cuts included in last year’s Inflation Reduction Act. While the nonpartisan Joint... November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023",https://www.huffpost.com/entry/republicans-tax-cuts_n_64891353e4b06725aee308d2,"Banking And Finance, Federal Budget, National Debt, Taxes, Debt Ceiling",Left
https://www.allsides.com/news/2023-06-05-1539/education-oklahoma-approves-first-religious-charter-school-us,Oklahoma Approves First Religious Charter School in the U.S.," The nation’s first religious charter school was approved in Oklahoma on Monday, handing a victory to Christian conservatives, but opening the door to a constitutional battle over whether taxpayer dollars can directly fund religious schools. The online school, St. Isidore of Seville Catholic Virtual School, would be run by the Roman Catholic Archdiocese of Oklahoma City and the Diocese of Tulsa, with religious teachings embedded in the curriculum, including in math and reading. Yet as a charter school — a type of public school that is independently managed — it... November 16th, 2023 Andy Gorel November 16th, 2023 Discuss & Debate religion and faith Relationships First Conversation Discover hundreds more upcoming events",https://www.nytimes.com/2023/06/05/us/oklahoma-first-religious-charter-school-in-the-us.html,"Oklahoma, General News, Education, Religion And Faith, Charter Schools, Taxes",Left
https://www.allsides.com/news/2023-05-05-1539/taxes-turbotax-customers-receive-checks-141m-settlement,TurboTax customers to receive checks for $141M settlement," Millions of Americans who qualified for free tax services — but were instead deceived into paying TurboTax for their returns — will soon get settlement checks in the mail. In a settlement last year, TurboTax’s owner Intuit Inc. was ordered to pay $141 million to some 4.4 million people across the country. Those impacted were low-income consumers eligible for free, federally-supported tax services — but paid TurboTax to file their federal returns across the 2016, 2017 and 2018 tax years due to “predatory and deceptive marketing,” New York Attorney General... November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023",https://apnews.com/article/turbotax-inuit-settlement-checks-mail-0c01cf25aa34693163886d135f7a6560?utm_source=homepage&utm_medium=TopNews&utm_campaign=position_07,"Taxes, Banking And Finance",Left
https://www.allsides.com/news/2023-04-13-1400/taxes-texas-house-passes-12-billion-property-tax-relief-package-setting-fight,"Texas House passes $12 billion property tax relief package, setting up fight over appraisal cap with Senate"," A $12 billion proposal aimed at giving property tax relief to Texas homeowners and businesses cleared a major hurdle Thursday in the Texas House, setting up a showdown with the Senate over their warring tax-cut packages. House Bill 2 — backed by House Speaker Dade Phelan and carried by state Rep. Morgan Meyer, both Republicans — passed the full House by a 140-9 vote. It still must come back before the chamber for a final vote. The bill proposes pumping $12 billion into Texas school districts so that they, in turn,... November 16th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023",https://www.texastribune.org/2023/04/13/texas-house-property-taxes-appraisal-cap/,"Taxes, Property Taxes, Texas, Federal State And Tribal Powers",Left
https://www.allsides.com/news/2023-03-24-0818/facts-and-fact-checking-biden-falsely-credits-tax-took-effect-2023-deficit,Biden falsely credits tax that took effect in 2023 for deficit reduction in 2021 and 2022," President Joe Biden falsely said on Wednesday that his new corporate minimum tax is the reason the federal budget deficit declined in 2021 and 2022. In reality, that tax didn’t even come into effect until the beginning of 2023. Biden has repeatedly taken credit for reducing the deficit in 2021 and 2022 even though experts have said that the vast majority of this reduction occurred simply because emergency Covid-19 pandemic spending from 2020 expired as planned – and that Biden’s own initiatives made the deficits higher than they otherwise would be. We’ve described... November 16th, 2023 Andy Gorel November 16th, 2023",https://www.cnn.com/2023/03/16/politics/fact-check-biden-deficit-minimum-tax/index.html,"Facts And Fact Checking, Joe Biden, Taxes, Deficit",Left
https://www.allsides.com/news/2023-03-17-1531/criminal-justice-derek-chauvin-convicted-killing-george-floyd-pleads-guilty-tax,"Derek Chauvin, convicted of killing George Floyd, pleads guilty to tax evasion"," The former Minneapolis police officer serving time for the murder of George Floyd has pleaded guilty to two counts of tax evasion for the years 2016 and 2017, the local prosecutor's office said Friday. Driving the news: Derek Chauvin, who appeared on video kneeling on Floyd's neck for more than nine minutes, was charged with aiding and abetting, failing to file tax returns to Minnesota. From 2014 to 2019, Chauvin and his now ex-wife Kellie May Chauvin underreported their joint income by a total of $464,433, according to prosecutors. She... November 15th, 2023 Andy Gorel November 16th, 2023",https://www.axios.com/2023/03/17/derek-chauvin-george-floyd-tax-evasion,"Criminal Justice, Derek Chauvin, Taxes, George Floyd",Left
https://www.allsides.com/news/2023-02-17-0454/facts-and-fact-checking-biden-s-tax-rate-comparison-billionaires-and,Biden’s Tax Rate Comparison for Billionaires and Schoolteachers," President Joe Biden has said there are hundreds, if not a thousand, billionaires paying lower federal tax rates than schoolteachers, police officers, firefighters and nurses. What his audience may not know is that his comparison relies on including wealthy families’ gains on unsold stock as income. Biden has made this comparison frequently in recent weeks. The New York Stock Exchange during the opening bell on Aug. 23, 2016. Photo by Cindy Ord/Getty Images. “But no billionaire should be paying a lower tax rate than a schoolteacher or a firefighter,” Biden said in... November 16th, 2023 Andy Gorel November 16th, 2023",https://www.factcheck.org/2023/02/bidens-tax-rate-comparison-for-billionaires-and-schoolteachers/,"Taxes, Teachers, Billionaires, Joe Biden, Facts And Fact Checking",Left
https://www.allsides.com/news/2023-11-15-0956/business-what-one-ceo-wants-see-biden-xi-meeting,What one CEO wants to see from the Biden-Xi meeting," One of the American executives who plans to attend a dinner with Chinese leader Xi Jinping later this week said he hopes the U.S. and China will use a high-stakes summit in San Francisco to affirm their business ties despite tensions over technology and other issues. “It’s too important for both economies to have anything other than alignment on certain principles around the movement of trade, lack of protectionism,” Kevin Ali, CEO of the biopharmaceutical company Organon, told Semafor in an interview. “With these two economies at loggerheads on certain... November 16th, 2023 Andy Gorel November 16th, 2023",https://www.semafor.com/article/11/15/2023/what-one-ceo-wants-to-see-from-the-biden-xi-meeting,"Business, China, Joe Biden, Xi Jinping, Trade",Left
https://www.allsides.com/news/2023-11-10-0613/world-biden-and-xi-will-meet-wednesday-talks-trade-taiwan-and-managing-fraught,"Biden and Xi will meet Wednesday for talks on trade, Taiwan and managing fraught US-China relations"," President Joe Biden and Chinese President Xi Jinping will meet Wednesday in California for talks on trade, Taiwan and managing fraught U.S.-Chinese relations in the first engagement between the leaders of the world’s two biggest economies in nearly a year. The White House has said for weeks that it anticipated Biden and Xi would meet on the sidelines of the Asia-Pacific Economic Cooperation summit in San Francisco, but negotiations went down to the eve of the gathering, which kicks off Saturday. White House press secretary Karine Jean-Pierre said in a statement the leaders would discuss the “continued importance... November 16th, 2023 Andy Gorel November 16th, 2023",https://apnews.com/article/united-states-china-biden-xi-taiwan-trade-680af92f930fda29468a5a39b95f70e6,"World, Xi Jinping, China, Trade, Joe Biden",Left
https://www.allsides.com/news/2023-10-17-0920/china-us-tightens-china-s-access-advanced-chips-artificial-intelligence,U.S. Tightens China’s Access to Advanced Chips for Artificial Intelligence," The Biden administration on Tuesday announced additional limits on sales of advanced semiconductors by American firms, shoring up restrictions issued last October to limit China’s progress on supercomputing and artificial intelligence. The rules appear likely to bring to a halt most shipments of advanced semiconductors from the United States to Chinese data centers, which use them to produce models capable of artificial intelligence. More U.S. companies seeking to sell China advanced chips, or the machinery used to make them, will be required to notify the government of their plans, or obtain a special... November 15th, 2023 November 16th, 2023 Andy Gorel November 16th, 2023 AllSides Staff November 16th, 2023",https://www.nytimes.com/2023/10/17/business/economy/ai-chips-china-restrictions.html,"China, Technology, AI, Semiconductors, Trade, Foreign Policy",Left
